Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,sub_probability,discount_probability,cluster_id
3710,31,Female,Socks,Clothing,43,Utah,M,Silver,Fall,3.6,No,Free Shipping,No,No,27,PayPal,Quarterly,0.0,0.0019868195201417,1
3711,60,Female,Jewelry,Accessories,40,Hawaii,M,Yellow,Summer,3.6,No,2-Day Shipping,No,No,32,Bank Transfer,Fortnightly,0.0,0.0044829292990374,1
3712,69,Female,Hat,Accessories,62,Texas,XL,Peach,Fall,3.2,No,Free Shipping,No,No,33,Cash,Annually,0.0,0.0035019782777851,1
3713,51,Female,Blouse,Clothing,72,Oregon,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,No,24,PayPal,Quarterly,0.015,0.0042300948018501,0
3714,49,Female,Shoes,Footwear,87,Arizona,M,Peach,Spring,2.6,No,Express,No,No,31,Debit Card,Every 3 Months,0.0,0.0007954546433952,0
3715,18,Female,Hat,Accessories,31,New York,S,Peach,Winter,3.9,No,Express,No,No,35,Credit Card,Weekly,0.0025,0.0032623158319668,1
3716,63,Female,Sunglasses,Accessories,34,Nebraska,S,Orange,Fall,3.4,No,Free Shipping,No,No,2,Bank Transfer,Monthly,0.0,0.0023191282830063,1
3717,57,Female,Shirt,Clothing,53,Vermont,M,Charcoal,Fall,3.4,No,Next Day Air,No,No,42,Debit Card,Every 3 Months,0.0,0.0040566134423496,1
3718,45,Female,T-shirt,Clothing,85,Maryland,XL,White,Summer,4.2,No,Express,No,No,47,Bank Transfer,Every 3 Months,0.0025,0.0047150981778514,0
3719,36,Female,Pants,Clothing,50,Tennessee,L,Turquoise,Fall,2.9,No,Standard,No,No,44,Bank Transfer,Bi-Weekly,0.0025,0.0038163553593679,1
3720,20,Female,Pants,Clothing,91,Pennsylvania,M,Red,Summer,4.1,No,Free Shipping,No,No,8,Bank Transfer,Every 3 Months,0.0025,0.0069560557363659,0
3721,21,Female,Hat,Accessories,56,South Carolina,M,Peach,Fall,3.6,No,Free Shipping,No,No,13,Credit Card,Quarterly,0.0,0.0045576965648583,1
3722,62,Female,Coat,Outerwear,60,Connecticut,L,Pink,Fall,4.0,No,Next Day Air,No,No,10,Cash,Annually,0.0025,0.0018064081279558,1
3723,23,Female,Jacket,Outerwear,34,Kentucky,XL,Yellow,Fall,4.0,No,Standard,No,No,1,Credit Card,Fortnightly,0.0,0.0032165131603986,1
3724,26,Female,Sandals,Footwear,30,Rhode Island,M,Beige,Spring,3.6,No,Free Shipping,No,No,1,Debit Card,Monthly,0.0,0.0013952987045407,1
3725,30,Female,Gloves,Accessories,71,Colorado,L,Green,Winter,3.1,No,Express,No,No,18,Bank Transfer,Annually,0.0025,0.0006037317386623,0
3726,18,Female,Dress,Clothing,100,Oklahoma,S,Turquoise,Winter,4.4,No,Next Day Air,No,No,2,PayPal,Annually,0.005,0.0034859159055296,0
3727,47,Female,Belt,Accessories,85,Idaho,XL,Orange,Fall,4.3,No,Next Day Air,No,No,36,Debit Card,Every 3 Months,0.0,0.0038315510577789,0
3728,41,Female,Socks,Clothing,83,Maine,M,Gold,Summer,3.5,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly,0.0025,0.000726096927976,0
3729,62,Female,Jacket,Outerwear,31,Vermont,L,Red,Winter,3.0,No,Standard,No,No,1,Debit Card,Annually,0.0025,0.001723096247661,1
3730,28,Female,Boots,Footwear,82,Rhode Island,M,Teal,Spring,4.7,No,2-Day Shipping,No,No,50,Cash,Quarterly,0.0025,0.0020443144082256,0
3731,46,Female,Shirt,Clothing,79,Florida,M,Teal,Summer,2.5,No,2-Day Shipping,No,No,3,Credit Card,Bi-Weekly,0.0,0.0034888804071179,0
3732,54,Female,Hat,Accessories,62,West Virginia,M,Lavender,Spring,3.1,No,2-Day Shipping,No,No,45,PayPal,Quarterly,0.0,0.0055292128027328,1
3733,36,Female,Shoes,Footwear,92,Indiana,L,Pink,Spring,3.3,No,Free Shipping,No,No,28,PayPal,Annually,0.0,0.003515299156557,0
3734,25,Female,Socks,Clothing,58,Illinois,M,Maroon,Fall,4.7,No,Next Day Air,No,No,6,Debit Card,Every 3 Months,0.0075,0.0010441005726055,0
3735,38,Female,Hoodie,Clothing,88,California,M,Beige,Spring,3.4,No,Next Day Air,No,No,33,Debit Card,Every 3 Months,0.0,0.0036383269641734,0
3736,38,Female,Sandals,Footwear,44,Massachusetts,L,Orange,Spring,3.1,No,2-Day Shipping,No,No,29,PayPal,Annually,0.0,0.0017913605360169,1
3737,42,Female,Jeans,Clothing,56,Idaho,M,Red,Spring,4.6,No,Store Pickup,No,No,2,PayPal,Every 3 Months,0.0,0.0022880940782023,1
3738,19,Female,Jewelry,Accessories,23,Kentucky,S,Maroon,Winter,4.9,No,Free Shipping,No,No,43,PayPal,Bi-Weekly,0.0,0.002528201913221,1
3739,34,Female,Shorts,Clothing,45,Delaware,M,Brown,Spring,2.7,No,Free Shipping,No,No,48,Cash,Fortnightly,0.0,0.0014154986139577,1
3740,38,Female,Sunglasses,Accessories,31,Idaho,M,Olive,Fall,4.2,No,Free Shipping,No,No,43,Credit Card,Weekly,0.0,0.0025112332792716,1
3741,42,Female,Pants,Clothing,96,Virginia,M,Silver,Summer,2.6,No,Store Pickup,No,No,26,Debit Card,Bi-Weekly,0.0025,0.001013328177873,0
3742,58,Female,Shirt,Clothing,96,Arizona,M,Purple,Spring,3.2,No,2-Day Shipping,No,No,26,Debit Card,Bi-Weekly,0.0,0.001712476252723,0
3743,56,Female,Shirt,Clothing,80,Maryland,M,Gray,Fall,4.4,No,Standard,No,No,50,Credit Card,Bi-Weekly,0.0,0.0030698672456575,0
3744,62,Female,Pants,Clothing,28,Idaho,L,Cyan,Fall,3.6,No,Free Shipping,No,No,36,Debit Card,Quarterly,0.0025,0.0028778882896675,1
3745,24,Female,Hoodie,Clothing,51,New Jersey,M,Gray,Summer,2.7,No,Next Day Air,No,No,26,Bank Transfer,Fortnightly,0.0,0.0051011279207984,1
3746,60,Female,Socks,Clothing,41,Washington,L,Gold,Spring,4.3,No,Express,No,No,2,Debit Card,Monthly,0.0025,0.0006823929146498,1
3747,53,Female,Coat,Outerwear,99,Idaho,XL,Cyan,Summer,2.6,No,Next Day Air,No,No,49,PayPal,Monthly,0.0025,0.0033975473184099,0
3748,26,Female,Sweater,Clothing,53,Rhode Island,L,Olive,Spring,4.3,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly,0.0,0.0016075249039242,1
3749,34,Female,Backpack,Accessories,25,Delaware,M,Violet,Fall,3.9,No,2-Day Shipping,No,No,3,Venmo,Annually,0.0025,0.0015360802090808,1
3750,24,Female,Blouse,Clothing,95,Alaska,L,Yellow,Winter,2.9,No,2-Day Shipping,No,No,38,Venmo,Every 3 Months,0.005,0.0066986215754564,0
3751,42,Female,Hoodie,Clothing,88,Arizona,M,Gold,Fall,3.1,No,Free Shipping,No,No,5,PayPal,Monthly,0.0,0.0018242088312145,0
3752,36,Female,Jewelry,Accessories,97,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,No,8,Credit Card,Every 3 Months,0.0,0.0023194576948623,0
3753,24,Female,Coat,Outerwear,81,Washington,L,Pink,Winter,4.1,No,2-Day Shipping,No,No,43,Venmo,Weekly,0.0,0.003942813276066,0
3754,39,Female,Sunglasses,Accessories,26,Louisiana,S,Turquoise,Winter,4.2,No,Next Day Air,No,No,22,Bank Transfer,Fortnightly,0.0025,0.0022087492347873,1
3755,46,Female,Shoes,Footwear,41,Nebraska,M,Turquoise,Summer,4.4,No,Express,No,No,10,Cash,Every 3 Months,0.005,0.0007720260071919,1
3756,64,Female,Skirt,Clothing,93,Pennsylvania,M,Peach,Fall,3.4,No,Free Shipping,No,No,26,Credit Card,Monthly,0.0,0.0018225086289186,0
3757,64,Female,Skirt,Clothing,69,South Carolina,L,Teal,Spring,4.8,No,Express,No,No,42,Debit Card,Bi-Weekly,0.0,0.0009060862231992,0
3758,61,Female,Skirt,Clothing,44,California,L,Red,Fall,4.5,No,2-Day Shipping,No,No,33,Cash,Weekly,0.0,0.0011409543459052,1
3759,61,Female,Sandals,Footwear,54,Indiana,S,Black,Spring,2.7,No,Store Pickup,No,No,23,Bank Transfer,Quarterly,0.0025,0.0052883883827895,1
3760,44,Female,Sneakers,Footwear,61,Missouri,M,Pink,Spring,3.5,No,Store Pickup,No,No,30,Venmo,Quarterly,0.0025,0.0030417651859202,0
3761,65,Female,Socks,Clothing,80,Connecticut,M,Peach,Fall,3.1,No,Next Day Air,No,No,36,PayPal,Weekly,0.005,0.000691039119933,0
3762,60,Female,Backpack,Accessories,30,Nevada,M,Green,Summer,2.8,No,Next Day Air,No,No,3,Venmo,Every 3 Months,0.0,0.0037971475452632,1
3763,65,Female,Shorts,Clothing,94,New York,L,Green,Fall,2.9,No,Store Pickup,No,No,13,PayPal,Annually,0.0,0.0007633262452954,0
3764,27,Female,Shirt,Clothing,24,Oklahoma,XL,Red,Winter,4.5,No,Standard,No,No,38,Cash,Every 3 Months,0.0,0.0043315654069699,1
3765,36,Female,Socks,Clothing,21,South Dakota,M,Maroon,Fall,3.5,No,Next Day Air,No,No,19,Venmo,Monthly,0.0,0.0012145409938453,1
3766,22,Female,Jewelry,Accessories,52,Missouri,M,Green,Summer,4.3,No,Standard,No,No,14,Bank Transfer,Bi-Weekly,0.0025,0.0030053065082661,1
3767,62,Female,Handbag,Accessories,59,Texas,M,Black,Fall,4.9,No,Next Day Air,No,No,43,Debit Card,Annually,0.0,0.0019754406893172,0
3768,59,Female,Shorts,Clothing,51,New York,XL,Black,Summer,3.1,No,Free Shipping,No,No,10,Bank Transfer,Fortnightly,0.0025,0.0021474695913936,1
3769,50,Female,Sweater,Clothing,35,Vermont,M,Yellow,Winter,4.0,No,Free Shipping,No,No,34,Bank Transfer,Quarterly,0.0,0.0022518990115734,1
3770,51,Female,Gloves,Accessories,87,Arizona,L,Green,Summer,3.6,No,Standard,No,No,31,Venmo,Annually,0.0,0.0014516764920651,0
3771,23,Female,Pants,Clothing,42,Montana,L,Black,Summer,4.0,No,Store Pickup,No,No,34,Bank Transfer,Weekly,0.0075,0.0025988267608963,1
3772,21,Female,T-shirt,Clothing,86,Oklahoma,M,Red,Winter,2.6,No,Express,No,No,28,Venmo,Bi-Weekly,0.0,0.004552483087137,0
3773,44,Female,Pants,Clothing,26,New Hampshire,L,Yellow,Fall,3.1,No,Next Day Air,No,No,35,Cash,Annually,0.0,0.0041028705313607,1
3774,25,Female,Sweater,Clothing,60,Wisconsin,M,Violet,Summer,3.5,No,Store Pickup,No,No,41,Cash,Quarterly,0.0,0.0053277629091486,0
3775,57,Female,Gloves,Accessories,83,Alaska,S,Cyan,Winter,3.9,No,Standard,No,No,48,PayPal,Fortnightly,0.0,0.0033641979688989,0
3776,41,Female,Belt,Accessories,63,South Dakota,S,Pink,Spring,2.7,No,2-Day Shipping,No,No,45,Cash,Quarterly,0.0,0.0038078123345386,0
3777,19,Female,Sneakers,Footwear,25,Alaska,L,Olive,Spring,4.1,No,Standard,No,No,10,Credit Card,Fortnightly,0.0,0.0064554912003438,1
3778,43,Female,Shorts,Clothing,65,Utah,M,Maroon,Fall,4.3,No,Express,No,No,9,Cash,Weekly,0.0025,0.0015320961520082,0
3779,25,Female,Sneakers,Footwear,60,South Dakota,M,Cyan,Fall,2.9,No,Free Shipping,No,No,30,Debit Card,Annually,0.0025,0.0014695238030405,1
3780,60,Female,Jeans,Clothing,75,California,XL,Lavender,Spring,4.0,No,Express,No,No,45,PayPal,Annually,0.0,0.0003857580908087,0
3781,54,Female,Sneakers,Footwear,57,Mississippi,L,Yellow,Fall,4.1,No,Free Shipping,No,No,41,Venmo,Quarterly,0.0025,0.005282353184028,1
3782,52,Female,Boots,Footwear,99,Tennessee,M,Pink,Winter,3.7,No,Standard,No,No,40,PayPal,Fortnightly,0.0,0.0035627289250114,0
3783,40,Female,Jacket,Outerwear,45,Alabama,L,Orange,Spring,2.8,No,Free Shipping,No,No,42,PayPal,Fortnightly,0.0,0.0025772768586982,1
3784,39,Female,Gloves,Accessories,66,Maine,XL,Orange,Summer,3.2,No,Free Shipping,No,No,17,Debit Card,Fortnightly,0.0025,0.0012346146233552,0
3785,54,Female,Socks,Clothing,53,Virginia,M,Violet,Winter,4.5,No,Next Day Air,No,No,4,Venmo,Annually,0.0,0.0007403852183892,1
3786,64,Female,Jeans,Clothing,94,New Hampshire,L,Lavender,Winter,3.8,No,Standard,No,No,6,Cash,Monthly,0.0,0.0016326870226821,0
3787,31,Female,Boots,Footwear,47,Tennessee,L,Yellow,Fall,3.6,No,2-Day Shipping,No,No,22,Venmo,Weekly,0.0,0.004602020730604,1
3788,37,Female,Blouse,Clothing,80,New York,M,Pink,Fall,3.6,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months,0.0025,0.00242424310292,0
3789,43,Female,Hat,Accessories,65,Kansas,XL,Teal,Spring,3.2,No,Next Day Air,No,No,27,Debit Card,Monthly,0.0025,0.0030046597236164,0
3790,56,Female,Shirt,Clothing,75,North Dakota,M,Magenta,Summer,3.8,No,Express,No,No,18,Bank Transfer,Every 3 Months,0.0,0.0024033770274374,0
3791,27,Female,Handbag,Accessories,45,Alaska,XL,Beige,Summer,4.4,No,Standard,No,No,31,Credit Card,Weekly,0.0,0.0030508323720894,1
3792,40,Female,Sunglasses,Accessories,51,Texas,M,Gray,Spring,3.7,No,Store Pickup,No,No,1,Venmo,Weekly,0.0025,0.0034592420047266,1
3793,43,Female,Scarf,Accessories,58,Massachusetts,S,Turquoise,Summer,2.6,No,Express,No,No,2,PayPal,Fortnightly,0.0025,0.0017591269168365,1
3794,62,Female,Sunglasses,Accessories,20,Delaware,M,Pink,Fall,4.0,No,Standard,No,No,46,Bank Transfer,Annually,0.0,0.0013898800910204,1
3795,44,Female,Scarf,Accessories,82,South Dakota,M,Violet,Summer,3.6,No,2-Day Shipping,No,No,27,Venmo,Weekly,0.0,0.0022004896236186,0
3796,45,Female,Gloves,Accessories,92,Arkansas,M,Charcoal,Spring,2.5,No,Express,No,No,3,Cash,Weekly,0.0025,0.0059572686010671,0
3797,40,Female,Shorts,Clothing,81,Utah,M,Lavender,Fall,3.2,No,Free Shipping,No,No,47,Bank Transfer,Quarterly,0.0,0.0025472557059226,0
3798,68,Female,Sunglasses,Accessories,44,California,M,Gray,Summer,2.5,No,Next Day Air,No,No,20,Cash,Quarterly,0.0,0.0018991458931042,1
3799,63,Female,Jewelry,Accessories,72,Rhode Island,S,Brown,Winter,3.2,No,Next Day Air,No,No,23,Credit Card,Annually,0.0,0.0015148979183826,0
3800,60,Female,Jacket,Outerwear,26,Oklahoma,L,Violet,Winter,2.6,No,Store Pickup,No,No,13,Credit Card,Monthly,0.0,0.0026120803102072,1
3801,19,Female,Sweater,Clothing,26,Vermont,M,Turquoise,Fall,4.8,No,Next Day Air,No,No,12,Venmo,Bi-Weekly,0.0075,0.0028722289146543,1
3802,26,Female,Blouse,Clothing,84,Kentucky,M,Peach,Spring,5.0,No,Store Pickup,No,No,36,PayPal,Fortnightly,0.0025,0.0021639561674595,0
3803,70,Female,Scarf,Accessories,72,Illinois,S,Turquoise,Spring,3.2,No,2-Day Shipping,No,No,1,Bank Transfer,Monthly,0.0,0.0020050630697716,0
3804,48,Female,Handbag,Accessories,55,Connecticut,M,Violet,Spring,3.6,No,Standard,No,No,14,Debit Card,Weekly,0.0,0.0014678329657826,1
3805,37,Female,Hat,Accessories,77,Florida,M,Olive,Fall,2.7,No,2-Day Shipping,No,No,45,Cash,Annually,0.0,0.0043645248475596,0
3806,48,Female,Scarf,Accessories,57,New Jersey,M,Green,Fall,3.1,No,Standard,No,No,31,Credit Card,Quarterly,0.0,0.0018930520535928,1
3807,18,Female,Boots,Footwear,71,Missouri,M,Teal,Spring,3.0,No,Standard,No,No,41,PayPal,Weekly,0.0,0.0040941240723328,0
3808,38,Female,Blouse,Clothing,39,Michigan,L,Peach,Spring,2.9,No,Next Day Air,No,No,36,PayPal,Annually,0.0,0.0020339343838005,1
3809,33,Female,Socks,Clothing,28,Washington,M,Pink,Winter,4.7,No,Express,No,No,6,Debit Card,Bi-Weekly,0.0,0.0008663539631753,1
3810,57,Female,Shoes,Footwear,33,New York,S,Maroon,Winter,3.7,No,Standard,No,No,28,Credit Card,Annually,0.0,0.0008468912387723,1
3811,46,Female,Skirt,Clothing,79,Wisconsin,L,Peach,Fall,3.9,No,Free Shipping,No,No,29,Venmo,Monthly,0.0,0.0041980183246651,0
3812,46,Female,Belt,Accessories,30,Idaho,M,Maroon,Winter,4.0,No,Standard,No,No,14,Cash,Monthly,0.0,0.0034270369672646,1
3813,50,Female,Skirt,Clothing,75,Michigan,M,Pink,Spring,2.8,No,Next Day Air,No,No,7,Bank Transfer,Every 3 Months,0.0,0.0029653594441497,0
3814,61,Female,Pants,Clothing,89,Georgia,M,Orange,Summer,4.1,No,Express,No,No,31,Venmo,Bi-Weekly,0.0025,0.0027877376082179,0
3815,45,Female,Dress,Clothing,95,Michigan,M,Orange,Winter,4.2,No,Free Shipping,No,No,26,Bank Transfer,Every 3 Months,0.0,0.0026698463775802,0
3816,32,Female,Hat,Accessories,44,Maine,M,Brown,Fall,4.3,No,Express,No,No,12,Venmo,Fortnightly,0.0,0.0026268985148843,1
3817,29,Female,Coat,Outerwear,86,Maryland,S,Silver,Summer,4.3,No,Store Pickup,No,No,45,Credit Card,Fortnightly,0.0075,0.00404388319923,0
3818,66,Female,Scarf,Accessories,91,Missouri,M,Magenta,Fall,2.6,No,Express,No,No,40,PayPal,Annually,0.005,0.0011022301054954,0
3819,70,Female,Sneakers,Footwear,41,Oregon,XL,Indigo,Winter,3.8,No,Free Shipping,No,No,42,Cash,Monthly,0.005,0.0027815662596038,1
3820,36,Female,Pants,Clothing,99,Arkansas,S,Gold,Spring,2.9,No,Express,No,No,45,Cash,Quarterly,0.0025,0.0035881642840665,0
3821,34,Female,Belt,Accessories,65,New Hampshire,M,Purple,Winter,5.0,No,Standard,No,No,34,Debit Card,Quarterly,0.0075,0.0025518230153045,0
3822,20,Female,Sneakers,Footwear,48,Oregon,M,Gold,Summer,4.6,No,Free Shipping,No,No,34,Credit Card,Every 3 Months,0.0025,0.0040267176560478,1
3823,70,Female,Hat,Accessories,41,Kansas,S,Gold,Spring,3.2,No,Free Shipping,No,No,17,PayPal,Every 3 Months,0.0,0.004244259188805,1
3824,50,Female,Shirt,Clothing,42,California,M,Gold,Summer,3.0,No,Standard,No,No,27,Bank Transfer,Weekly,0.0,0.0018881192168926,1
3825,54,Female,Shorts,Clothing,26,Georgia,M,Olive,Summer,4.0,No,Free Shipping,No,No,31,Credit Card,Quarterly,0.0,0.0014476535872875,1
3826,49,Female,Shorts,Clothing,35,Hawaii,L,Green,Fall,4.1,No,Express,No,No,47,Debit Card,Fortnightly,0.0,0.0008044328481859,1
3827,50,Female,Jacket,Outerwear,31,Montana,M,Gray,Summer,4.0,No,Express,No,No,25,Bank Transfer,Annually,0.0,0.0008075676916144,1
3828,62,Female,Jewelry,Accessories,73,Montana,M,Red,Summer,4.1,No,Standard,No,No,47,Cash,Fortnightly,0.0,0.0032259931278656,0
3829,42,Female,Blouse,Clothing,82,Mississippi,M,Charcoal,Spring,3.4,No,Free Shipping,No,No,8,Cash,Weekly,0.005,0.0083941200471756,0
3830,69,Female,Pants,Clothing,32,Washington,M,Indigo,Spring,2.9,No,Free Shipping,No,No,32,Debit Card,Fortnightly,0.0025,0.0036898118379342,1
3831,22,Female,Hat,Accessories,27,Pennsylvania,M,Indigo,Summer,3.0,No,2-Day Shipping,No,No,33,Bank Transfer,Every 3 Months,0.0,0.0140596091171195,1
3832,36,Female,Backpack,Accessories,86,Nevada,L,Silver,Spring,4.0,No,Next Day Air,No,No,16,Debit Card,Every 3 Months,0.0,0.0034557560259639,0
3833,64,Female,Boots,Footwear,38,Kansas,XL,Purple,Winter,4.8,No,2-Day Shipping,No,No,27,Cash,Weekly,0.0,0.0008393140026843,1
3834,44,Female,Jacket,Outerwear,93,Arizona,L,Gray,Summer,4.6,No,Free Shipping,No,No,17,PayPal,Every 3 Months,0.0025,0.0016805954121832,0
3835,43,Female,Hoodie,Clothing,59,Tennessee,M,Magenta,Winter,4.1,No,2-Day Shipping,No,No,17,Cash,Quarterly,0.0025,0.0033130761333824,0
3836,58,Female,Sandals,Footwear,58,Pennsylvania,L,Silver,Winter,2.6,No,Express,No,No,28,PayPal,Bi-Weekly,0.0025,0.0015082648294188,1
3837,62,Female,Skirt,Clothing,84,Alaska,M,Violet,Spring,2.5,No,Free Shipping,No,No,38,PayPal,Fortnightly,0.0,0.0034521878876804,0
3838,45,Female,Hoodie,Clothing,100,New Mexico,M,Green,Spring,4.8,No,Free Shipping,No,No,33,Bank Transfer,Fortnightly,0.0,0.0024684898855454,0
3839,47,Female,Dress,Clothing,25,Rhode Island,L,Green,Summer,4.2,No,Express,No,No,24,Venmo,Every 3 Months,0.0075,0.0012602767766277,1
3840,66,Female,Sandals,Footwear,29,Connecticut,M,Peach,Spring,3.9,No,Free Shipping,No,No,14,Venmo,Quarterly,0.0,0.0011118398439304,1
3841,30,Female,Jeans,Clothing,42,Idaho,M,Turquoise,Spring,3.7,No,Express,No,No,5,Venmo,Fortnightly,0.0,0.0024182291860307,1
3842,68,Female,Jeans,Clothing,57,Mississippi,L,Pink,Fall,4.2,No,2-Day Shipping,No,No,8,Bank Transfer,Monthly,0.0,0.0021169719036943,1
3843,35,Female,Jacket,Outerwear,84,Colorado,L,Lavender,Winter,4.2,No,Next Day Air,No,No,42,Debit Card,Monthly,0.01,0.0009702387023396,0
3844,64,Female,Hat,Accessories,71,Georgia,L,Silver,Winter,4.0,No,Free Shipping,No,No,48,Venmo,Every 3 Months,0.0025,0.0051512530915469,0
3845,30,Female,Shorts,Clothing,87,Montana,S,Cyan,Fall,5.0,No,Next Day Air,No,No,40,Venmo,Quarterly,0.005,0.0019425362746961,0
3846,58,Female,Sweater,Clothing,52,California,M,Green,Winter,4.9,No,Standard,No,No,46,Venmo,Annually,0.005,0.0010927696216956,1
3847,57,Female,Blouse,Clothing,58,Pennsylvania,L,Orange,Summer,4.0,No,Express,No,No,40,PayPal,Every 3 Months,0.0,0.0034657929026338,1
3848,60,Female,Sweater,Clothing,34,Delaware,S,Blue,Fall,3.2,No,2-Day Shipping,No,No,31,PayPal,Fortnightly,0.0075,0.0010453680913758,1
3849,22,Female,Jewelry,Accessories,60,New Hampshire,M,Magenta,Winter,3.0,No,Next Day Air,No,No,39,Cash,Every 3 Months,0.0025,0.0056072618582158,1
3850,46,Female,Hoodie,Clothing,68,Florida,S,Cyan,Winter,2.6,No,Express,No,No,36,PayPal,Fortnightly,0.0025,0.0026396411738156,0
3851,27,Female,Jewelry,Accessories,74,Mississippi,L,Indigo,Summer,4.4,No,2-Day Shipping,No,No,25,Debit Card,Every 3 Months,0.0,0.0059860182713343,0
3852,50,Female,Scarf,Accessories,83,Montana,M,Pink,Summer,3.9,No,Free Shipping,No,No,24,Debit Card,Annually,0.0025,0.0011478211759055,0
3853,65,Female,Hat,Accessories,79,Mississippi,M,Peach,Fall,4.0,No,2-Day Shipping,No,No,19,PayPal,Weekly,0.0,0.0063331840131576,0
3854,61,Female,Sunglasses,Accessories,76,Tennessee,M,Lavender,Fall,4.0,No,Store Pickup,No,No,49,Debit Card,Bi-Weekly,0.0,0.0011981337563378,0
3855,57,Female,T-shirt,Clothing,20,Florida,M,Black,Spring,4.2,No,Free Shipping,No,No,4,Venmo,Annually,0.0025,0.0038397027303949,1
3856,40,Female,Shirt,Clothing,61,Illinois,XL,Lavender,Summer,4.4,No,Next Day Air,No,No,36,Cash,Quarterly,0.0,0.0015899896435921,0
3857,39,Female,Sandals,Footwear,78,Virginia,S,Brown,Summer,2.5,No,Free Shipping,No,No,8,Debit Card,Quarterly,0.0025,0.0006732756405153,0
3858,42,Female,Hat,Accessories,21,Texas,S,Yellow,Summer,3.1,No,Store Pickup,No,No,29,Credit Card,Every 3 Months,0.0,0.0105824678311146,1
3859,30,Female,T-shirt,Clothing,77,Missouri,M,Olive,Winter,3.5,No,Store Pickup,No,No,26,Credit Card,Quarterly,0.005,0.0017536177486441,0
3860,65,Female,Shorts,Clothing,88,Mississippi,S,Blue,Fall,3.0,No,2-Day Shipping,No,No,47,Bank Transfer,Bi-Weekly,0.0125,0.0017902246516266,0
3861,57,Female,Sunglasses,Accessories,64,Pennsylvania,M,Turquoise,Summer,4.4,No,Next Day Air,No,No,44,Cash,Annually,0.0025,0.0027391923018657,0
3862,64,Female,Jacket,Outerwear,57,Wyoming,M,Yellow,Spring,4.9,No,Standard,No,No,49,Credit Card,Monthly,0.0025,0.0015496889413243,0
3863,56,Female,Shirt,Clothing,49,Idaho,L,Turquoise,Winter,2.8,No,Next Day Air,No,No,9,Venmo,Monthly,0.0025,0.0045084234961286,1
3864,40,Female,Scarf,Accessories,35,New Hampshire,M,Orange,Summer,3.3,No,Free Shipping,No,No,28,Cash,Fortnightly,0.0,0.0037897715817763,1
3865,55,Female,T-shirt,Clothing,99,Wyoming,S,Blue,Winter,4.9,No,Express,No,No,1,Debit Card,Fortnightly,0.0,0.0005657865459889,0
3866,25,Female,Shorts,Clothing,42,Nebraska,M,Olive,Spring,4.2,No,Store Pickup,No,No,28,Cash,Every 3 Months,0.0025,0.0014721087085195,1
3867,58,Female,Hat,Accessories,32,Alaska,M,Beige,Winter,3.3,No,2-Day Shipping,No,No,33,Credit Card,Fortnightly,0.0,0.0097539198529743,1
3868,46,Female,Jacket,Outerwear,21,Maryland,L,Lavender,Summer,2.7,No,Standard,No,No,28,Credit Card,Monthly,0.005,0.0035003077726794,1
3869,18,Female,Dress,Clothing,29,Maryland,XL,Magenta,Winter,3.3,No,2-Day Shipping,No,No,9,Cash,Annually,0.005,0.0025529576624436,1
3870,26,Female,Coat,Outerwear,64,Arizona,L,Cyan,Spring,3.8,No,Free Shipping,No,No,28,Bank Transfer,Annually,0.0,0.0028004048962026,0
3871,61,Female,Sandals,Footwear,46,Ohio,L,Lavender,Fall,3.2,No,Next Day Air,No,No,19,Cash,Every 3 Months,0.0025,0.0033621968460602,1
3872,55,Female,T-shirt,Clothing,97,Minnesota,M,Black,Fall,4.1,No,2-Day Shipping,No,No,20,Bank Transfer,Every 3 Months,0.0025,0.0038215393911346,0
3873,41,Female,Jacket,Outerwear,94,New Hampshire,M,Green,Spring,4.3,No,Standard,No,No,3,Cash,Monthly,0.0,0.002342610418783,0
3874,42,Female,Sandals,Footwear,43,Louisiana,L,Silver,Summer,4.0,No,Standard,No,No,22,Credit Card,Weekly,0.0025,0.0012770481741363,1
3875,70,Female,Sweater,Clothing,54,Nevada,XL,Beige,Summer,3.9,No,2-Day Shipping,No,No,33,Credit Card,Bi-Weekly,0.0,0.0025487690663526,1
3876,63,Female,Hat,Accessories,51,New Hampshire,M,Pink,Winter,3.3,No,2-Day Shipping,No,No,21,Credit Card,Annually,0.0025,0.0052401996142261,1
3877,60,Female,Shoes,Footwear,85,Wisconsin,S,Cyan,Fall,2.6,No,2-Day Shipping,No,No,7,Cash,Annually,0.0025,0.0030011244791438,0
