Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,sub_probability,discount_probability
3222,21,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,No,Standard,No,No,28,Cash,Annually,0.0025,0.003758268693435587
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Store Pickup,No,No,22,PayPal,Quarterly,0.0025,0.0018185999074262667
3224,68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,Standard,No,No,36,Venmo,Bi-Weekly,0.0,0.003098229807301899
3225,37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,Free Shipping,No,No,18,PayPal,Monthly,0.005,0.0024141353372912518
3226,53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,No,Store Pickup,No,No,31,Credit Card,Weekly,0.0025,0.002089319778412036
3227,57,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,No,Next Day Air,No,No,38,Bank Transfer,Fortnightly,0.0,0.0036770272776349366
3228,28,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,No,Free Shipping,No,No,42,Debit Card,Quarterly,0.0,0.003990928650071896
3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,2-Day Shipping,No,No,27,PayPal,Annually,0.0,0.0018661043954297356
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Express,No,No,24,Cash,Monthly,0.0025,0.0011319269392503501
3231,49,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Next Day Air,No,No,38,Debit Card,Annually,0.0025,0.001346575584798208
3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,No,No,9,Credit Card,Annually,0.0,0.0008647088468441982
3233,45,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,No,Next Day Air,No,No,19,Bank Transfer,Monthly,0.0025,0.006088307069973516
3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,Express,No,No,11,Debit Card,Bi-Weekly,0.0,0.004308624785962333
3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,2-Day Shipping,No,No,16,Debit Card,Quarterly,0.0,0.0032150993364321316
3236,27,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4.0,No,Free Shipping,No,No,18,Venmo,Monthly,0.0025,0.0019499442237953795
3237,63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Next Day Air,No,No,8,Cash,Monthly,0.0,0.0026496920472404003
3238,61,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,No,Express,No,No,4,Cash,Weekly,0.005,0.0014568153250308473
3239,25,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,No,2-Day Shipping,No,No,37,Cash,Quarterly,0.0025,0.0011091714390276009
3240,33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,No,30,Cash,Monthly,0.0025,0.002964634724737741
3241,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,No,No,37,Bank Transfer,Monthly,0.0,0.0013509554390366163
3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,Store Pickup,No,No,30,PayPal,Quarterly,0.0025,0.0007410970086324535
3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Express,No,No,17,Venmo,Weekly,0.0,0.002873752682718379
3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,0.0,0.004923425082219997
3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,No,Express,No,No,42,Credit Card,Annually,0.0025,0.0021365378998430967
3246,63,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,Next Day Air,No,No,20,Cash,Weekly,0.005,0.0016695987958202285
3247,70,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,No,Store Pickup,No,No,37,Cash,Monthly,0.005,0.0017059170397285646
3248,53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,Express,No,No,12,PayPal,Fortnightly,0.0,0.0028062788184501832
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,No,Free Shipping,No,No,41,Bank Transfer,Quarterly,0.005,0.004143454524335307
3250,26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,No,Express,No,No,32,Credit Card,Quarterly,0.0025,0.0008308448682118472
3251,23,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,No,No,15,Venmo,Weekly,0.0,0.00639998248410098
3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Standard,No,No,39,Venmo,Quarterly,0.0,0.0046741373608111545
3253,69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Store Pickup,No,No,48,Credit Card,Fortnightly,0.005,0.0009850699905905428
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,No,8,Venmo,Fortnightly,0.005,0.001868022795490206
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,0.0,0.006620924955022515
3256,57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Next Day Air,No,No,36,Bank Transfer,Monthly,0.0025,0.00292784585120279
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Free Shipping,No,No,50,Venmo,Every 3 Months,0.0,0.007109705364841668
3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,Express,No,No,39,Venmo,Every 3 Months,0.0,0.002232003212995792
3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Express,No,No,11,Credit Card,Bi-Weekly,0.0,0.0015601592774561305
3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,No,5,Debit Card,Every 3 Months,0.0025,0.007454877775282234
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,2-Day Shipping,No,No,7,Credit Card,Annually,0.0025,0.00447758425521883
3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Store Pickup,No,No,50,Debit Card,Weekly,0.0025,0.001271671949200469
3263,42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Standard,No,No,21,Cash,Every 3 Months,0.0,0.012591900136302134
3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,Express,No,No,31,Debit Card,Fortnightly,0.0,0.0012675461625977688
3265,28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4.0,No,Express,No,No,39,Cash,Bi-Weekly,0.0,0.002417172570723522
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Express,No,No,28,Credit Card,Fortnightly,0.0,0.00288906604102253
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Next Day Air,No,No,33,Bank Transfer,Weekly,0.0025,0.002004073176546992
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,No,Store Pickup,No,No,42,Credit Card,Quarterly,0.0,0.0033085792708253087
3269,22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Free Shipping,No,No,5,Bank Transfer,Every 3 Months,0.005,0.005575543848831793
3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Express,No,No,25,Cash,Monthly,0.0025,0.001430693366802275
3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Express,No,No,48,PayPal,Annually,0.0025,0.0005873838620977911
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,Standard,No,No,30,Credit Card,Weekly,0.0,0.0019702070960375237
3273,58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Next Day Air,No,No,34,PayPal,Quarterly,0.0,0.0015445370231122512
3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,No,34,PayPal,Every 3 Months,0.0,0.007215898033601704
3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Store Pickup,No,No,14,Cash,Fortnightly,0.005,0.0040512501226540425
3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,No,2,Debit Card,Weekly,0.0,0.0010853174953979652
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Store Pickup,No,No,41,PayPal,Every 3 Months,0.0,0.003220827802277286
3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Store Pickup,No,No,3,Credit Card,Monthly,0.0025,0.0010728957433012347
3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,2-Day Shipping,No,No,18,Bank Transfer,Weekly,0.0025,0.0024572509852657026
3280,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3.0,No,Express,No,No,1,Debit Card,Fortnightly,0.0,0.002883327791196795
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Next Day Air,No,No,5,PayPal,Monthly,0.0,0.002441178027699428
3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,No,41,Bank Transfer,Annually,0.0,0.0033407414836108215
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Next Day Air,No,No,5,Credit Card,Monthly,0.0,0.002056257781910557
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Express,No,No,10,Debit Card,Every 3 Months,0.0025,0.0018044952751514434
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,2-Day Shipping,No,No,20,Venmo,Annually,0.0,0.005404799095356296
3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,Free Shipping,No,No,11,Cash,Weekly,0.0,0.004167762272614617
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,Express,No,No,4,Venmo,Fortnightly,0.0,0.0017652367312374073
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,No,No,38,Credit Card,Weekly,0.0,0.0025753954697016234
3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Next Day Air,No,No,19,Credit Card,Bi-Weekly,0.01,0.00342588725370128
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,No,No,16,Venmo,Every 3 Months,0.0025,0.0021340490327706315
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,No,2,PayPal,Monthly,0.0025,0.004878367169353512
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,No,11,Cash,Monthly,0.0,0.003288944373187513
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Standard,No,No,18,Bank Transfer,Fortnightly,0.0,0.0025012988320263045
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,No,47,Credit Card,Fortnightly,0.0,0.0035339863881656474
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,No,15,Bank Transfer,Bi-Weekly,0.0,0.002271197219319767
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,No,No,15,Cash,Weekly,0.0,0.002778561400593216
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,Next Day Air,No,No,47,Venmo,Quarterly,0.0,0.0038578575568411445
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,No,No,47,PayPal,Monthly,0.0,0.0023863650345525133
3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,Express,No,No,6,Bank Transfer,Every 3 Months,0.0,0.0012759793196905837
3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,No,No,18,Venmo,Monthly,0.0,0.0022318896726210417
3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Express,No,No,40,Bank Transfer,Bi-Weekly,0.005,0.014276780548036338
3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,No,31,Credit Card,Fortnightly,0.0025,0.0085734607815325
3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Standard,No,No,31,Venmo,Bi-Weekly,0.0025,0.0020052990699645093
3304,20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,No,No,4,Credit Card,Fortnightly,0.0025,0.008521614928544186
3305,30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Next Day Air,No,No,36,Bank Transfer,Every 3 Months,0.0,0.00358372837162537
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,No,31,PayPal,Bi-Weekly,0.0025,0.0027740021107290264
3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Store Pickup,No,No,6,Venmo,Fortnightly,0.0075,0.0022109406986885512
3308,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4.0,No,Store Pickup,No,No,1,Cash,Monthly,0.0,0.001746044116243613
3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Express,No,No,29,Cash,Monthly,0.0025,0.001636966793599892
3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,No,No,19,PayPal,Monthly,0.0,0.0008222279402637002
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Free Shipping,No,No,12,PayPal,Fortnightly,0.0,0.0035662339815023926
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,Express,No,No,18,Bank Transfer,Annually,0.0,0.0023064978199760088
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,No,No,45,Cash,Quarterly,0.0,0.0025408952203302905
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,No,45,Credit Card,Monthly,0.0025,0.001884905328582168
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,Standard,No,No,8,Credit Card,Quarterly,0.0025,0.001474550930433163
3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Standard,No,No,4,PayPal,Every 3 Months,0.005,0.003234434735397113
3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,No,No,5,Debit Card,Fortnightly,0.0,0.001482117999641239
3318,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,No,30,Cash,Quarterly,0.01,0.006137226868918273
3319,45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,No,No,15,PayPal,Monthly,0.0075,0.0017676347725176333
3320,23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,No,No,17,Credit Card,Every 3 Months,0.005,0.0031522602526114192
3321,66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,2-Day Shipping,No,No,45,Cash,Every 3 Months,0.0,0.0012287454830863826
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,No,3,Venmo,Annually,0.0075,0.004523031361154048
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,No,43,PayPal,Weekly,0.0,0.0047138775146006425
3324,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,No,4,Credit Card,Monthly,0.005,0.002058732588004032
3325,37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Standard,No,No,41,Venmo,Weekly,0.0,0.004147399703897473
3326,29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,No,No,16,Venmo,Monthly,0.0,0.0020526120005652853
3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,No,10,Debit Card,Annually,0.0,0.001767712236261504
3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Express,No,No,2,Debit Card,Quarterly,0.0,0.0010001550077830357
3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,No,11,Cash,Bi-Weekly,0.0,0.005778613015055099
3330,34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Express,No,No,1,Debit Card,Bi-Weekly,0.0025,0.0013455589382177855
3331,38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,No,41,Bank Transfer,Quarterly,0.005,0.003789588152859454
3332,55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Free Shipping,No,No,39,PayPal,Quarterly,0.005,0.0018204392743034698
3333,27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,No,1,PayPal,Bi-Weekly,0.0,0.002896573564196987
3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,No,3,PayPal,Monthly,0.0,0.0012781515076827278
3335,66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,No,21,Credit Card,Annually,0.0,0.0018170948859485897
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,No,No,48,Bank Transfer,Quarterly,0.0,0.0034908482892622166
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Free Shipping,No,No,24,Debit Card,Annually,0.0025,0.000916617144603566
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly,0.0025,0.0009719705162093742
3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,No,46,Credit Card,Monthly,0.0,0.004013699196579376
3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,No,35,Cash,Fortnightly,0.0,0.001282878254154003
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,No,47,Credit Card,Fortnightly,0.0075,0.0006232299466810194
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,No,35,Credit Card,Monthly,0.005,0.0008421707290813795
3343,66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,No,45,Credit Card,Weekly,0.005,0.002474103233933369
3344,24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,No,6,Cash,Bi-Weekly,0.0,0.0012977154053943514
3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,No,No,20,Cash,Annually,0.0,0.0031343023453304407
3346,28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,No,No,3,Venmo,Bi-Weekly,0.0025,0.0030003058810831222
3347,30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,Express,No,No,30,Venmo,Quarterly,0.0,0.002905917308644109
3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Standard,No,No,28,PayPal,Bi-Weekly,0.0,0.0018199913581858794
3349,28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,No,15,Cash,Every 3 Months,0.0,0.004169596043731188
3350,35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,No,29,PayPal,Quarterly,0.0025,0.0021918516661692993
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,No,15,Cash,Bi-Weekly,0.0,0.0030333688172968793
3352,43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly,0.0,0.004292502520688152
3353,55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly,0.0,0.004478733662258973
3354,31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Free Shipping,No,No,19,Credit Card,Every 3 Months,0.0025,0.004681486618443998
3355,42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,No,15,PayPal,Weekly,0.0025,0.0037452197962683648
3356,40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly,0.0025,0.0016394209284846853
3357,39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,No,13,PayPal,Bi-Weekly,0.0,0.0012335375647111381
3358,41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,No,No,37,Credit Card,Monthly,0.0,0.004653477004914607
3359,56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26,Cash,Annually,0.0025,0.002166408164303593
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,No,29,Debit Card,Monthly,0.0025,0.002693618873385409
3361,22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months,0.0,0.002607870025473312
3362,47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly,0.0025,0.0012885086328690905
3363,50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,No,48,Venmo,Fortnightly,0.0025,0.0029300574043542352
3364,58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly,0.0,0.001759139668808277
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,No,No,7,Credit Card,Monthly,0.0025,0.0034416301300218325
3366,43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Express,No,No,45,Credit Card,Every 3 Months,0.0025,0.0013427452462778234
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47,Debit Card,Quarterly,0.0,0.0022952926216808904
3368,44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,No,6,Venmo,Fortnightly,0.0,0.002042630313307615
3369,30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Express,No,No,29,Bank Transfer,Every 3 Months,0.0,0.000648968368348639
3370,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42,Cash,Monthly,0.0025,0.0013346288058216763
3371,30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46,Cash,Fortnightly,0.0025,0.005035777076523301
3372,49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,No,28,PayPal,Annually,0.0,0.0016671514694269335
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14,Credit Card,Every 3 Months,0.0,0.001623963833233511
3374,70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,No,12,Debit Card,Every 3 Months,0.0025,0.0012534478123167917
3375,22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually,0.0025,0.002329183987449067
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8,Credit Card,Annually,0.0,0.0007269968605884105
3377,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,No,24,Cash,Quarterly,0.0025,0.005350033156912047
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Fortnightly,0.0025,0.0042469490411656055
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6,Cash,Quarterly,0.0,0.0017746448433935888
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,No,40,Cash,Weekly,0.01,0.0012778928600577432
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,No,No,6,PayPal,Every 3 Months,0.005,0.002139444636857943
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,No,27,Credit Card,Quarterly,0.0075,0.005864388606410925
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly,0.0025,0.001354664822213206
3384,27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,No,39,Venmo,Bi-Weekly,0.0,0.0037954515366703024
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9,Venmo,Quarterly,0.0025,0.003896364019542601
3386,62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,No,16,Credit Card,Every 3 Months,0.0025,0.0027924694572459244
